time,water_depth_basin1,water_depth_basin2,water_depth_steam1,water_depth_stream2,orifice_setting,rain,forecast_low,forecast_high,forecast_int
2019-09-14 04:00,0.05909372787796767,0.07165423076973011,0.035261718331324764,0.037455224499788574,3.0,0.0,361,361,0.0
2019-09-14 04:05,0.058978289801507655,0.07151113177139531,0.035198291514455436,0.037387236372099904,3.0,0.0,361,361,0.0
2019-09-14 04:10,0.05886324026663881,0.07136850670903869,0.03513507069268193,0.037319458496625754,3.0,0.0,361,361,0.0
2019-09-14 04:15,0.05874857881601863,0.07122635454498848,0.03507205620513762,0.037251891027752435,3.0,0.0,361,361,0.0
2019-09-14 04:20,0.05863430501030836,0.071084674256638,0.03500924840327129,0.03718453412769878,3.0,0.0,361,361,0.0
2019-09-14 04:25,0.0585204184284223,0.07094346483687397,0.03494664765112591,0.03711738796691591,3.0,0.0,361,361,0.0
2019-09-14 04:30,0.05840691866779221,0.07080272529448245,0.034884254325630484,0.037050452724473604,3.0,0.0,361,361,0.0
2019-09-14 04:35,0.0582938053446456,0.07066245465453827,0.03482206881690572,0.03698372858843495,3.0,0.0,361,361,0.0
2019-09-14 04:40,0.05818107809429965,0.07052265195877801,0.034760091528584426,0.036917215756222525,3.0,0.0,361,361,0.0
2019-09-14 04:45,0.05806873657147092,0.07038331626596278,0.034698322878147635,0.036850914434977705,3.0,0.0,361,361,0.0
2019-09-14 04:50,0.05795678045060276,0.07024444665223008,0.034636763297277245,0.03678482484191554,3.0,0.0,361,361,0.0
2019-09-14 04:55,0.05784520942621082,0.07010604221143975,0.034575413232226425,0.036718947204676965,3.0,0.0,361,361,0.0
2019-09-14 05:00,0.05773402321324792,0.06996810205551526,0.034514273144209115,0.03665328176168033,3.0,0.0,361,361,0.0
2019-09-14 05:05,0.05762322154749017,0.06983062531478221,0.034453343509809255,0.036587828762474024,3.0,0.0,361,361,0.0
2019-09-14 05:10,0.057512804185944726,0.06969361113830712,0.03439262482141216,0.036522588468091984,3.0,0.0,361,361,0.0
2019-09-14 05:15,0.057402770907281485,0.0695570586942377,0.03433211758765835,0.03645756115141358,3.0,0.0,361,361,0.0
2019-09-14 05:20,0.057293121512289755,0.06942096717014698,0.03427182233392252,0.036392747097529834,3.0,0.0,361,361,0.0
2019-09-14 05:25,0.057183855824362535,0.06928533577338282,0.03421173960281874,0.03632814660411741,3.0,0.0,361,361,0.0
2019-09-14 05:30,0.05707497369000893,0.06915016373142502,0.03415186995473421,0.03626375998182213,3.0,0.0,361,361,0.0
2019-09-14 05:35,0.05696647497939822,0.06901545029225176,0.03409221396839346,0.03619958755465365,3.0,0.0,361,361,0.0
2019-09-14 05:40,0.056858359586937565,0.06888119472471724,0.03403277224145552,0.036135629660392986,3.0,0.0,361,361,0.0
2019-09-14 05:45,0.056750627431885026,0.06874739631894214,0.03397354539114649,0.036071886651014684,3.0,0.0,361,361,0.0
2019-09-14 05:50,0.056643278459001516,0.06861405438671937,0.03391453405493056,0.03600835889312548,3.0,0.0,361,361,0.0
2019-09-14 05:55,0.056536312639244586,0.0684811682619365,0.03385573889122221,0.03594504676842112,3.0,0.0,361,361,0.0
2019-09-14 06:00,0.05642972997050764,0.06834873730101726,0.033797160580143405,0.03588195067416374,3.0,0.0,361,361,0.0
2019-09-14 06:05,0.05632353047840783,0.06821676088338408,0.03373879982432942,0.03581907102368156,3.0,0.0,361,361,0.0
2019-09-14 06:10,0.056217714217127054,0.0680852384119439,0.033680657349787556,0.03575640824689328,3.0,0.0,361,361,0.0
2019-09-14 06:15,0.0561122812703103,0.06795416931360009,0.03362273390681346,0.03569396279085969,3.0,0.0,361,361,0.0
2019-09-14 06:20,0.05600723175202746,0.06782355303979247,0.03356503027097024,0.03563173512036499,3.0,0.0,361,361,0.0
2019-09-14 06:25,0.0559025658078033,0.06769338906706844,0.03350754724413626,0.035569725718530856,3.0,0.0,361,361,0.0
2019-09-14 06:30,0.05579828361572186,0.06756367689768815,0.03345028565562829,0.03550793508746603,3.0,0.0,361,361,0.0
2019-09-14 06:35,0.055694385387613524,0.06743441606026718,0.03339324636340719,0.035446363748955184,3.0,0.0,361,361,0.0
2019-09-14 06:40,0.05559087137033196,0.06730560611045991,0.03333643025537459,0.035385012245190674,3.0,0.0,361,361,0.0
2019-09-14 06:45,0.05548774184713003,0.0671772466316879,0.03327983825076986,0.035323881139551414,3.0,0.0,361,361,0.0
2019-09-14 06:50,0.05538499713914503,0.06704933723591706,0.03322347130167824,0.035262971017433316,3.0,0.0,361,361,0.0
2019-09-14 06:55,0.055282637607005566,0.06692187756448913,0.03316733039466183,0.03520228248713663,3.0,0.0,361,361,0.0
2019-09-14 07:00,0.05518066365257169,0.06679486728901188,0.03311141655252793,0.035141816180816,3.0,0.0,361,361,0.0
2019-09-14 07:05,0.05507907572082517,0.06666830611231506,0.03305573083625008,0.03508157275549939,3.0,0.0,361,361,0.0
2019-09-14 07:10,0.05497787430192654,0.06654219376947748,0.03300027434706033,0.03502155289418382,3.0,0.0,361,361,0.0
2019-09-14 07:15,0.054877059933458976,0.06641653002893431,0.032945048228734064,0.0349617573070155,3.0,0.0,361,361,0.0
2019-09-14 07:20,0.054776633202881786,0.06629131469367128,0.03289005367009172,0.03490218673256457,3.0,0.0,361,361,0.0
2019-09-14 07:25,0.05467659475022177,0.06616654760251733,0.03283529190774642,0.03484284193920477,3.0,0.0,361,361,0.0
2019-09-14 07:30,0.054576945271032504,0.06604222863154556,0.032780764229131204,0.034783723726610635,3.0,0.0,361,361,0.0
2019-09-14 07:35,0.05447768551965972,0.06591835769559544,0.032726471975845946,0.034724832927387046,3.0,0.0,361,361,0.0
2019-09-14 07:40,0.05437881631285656,0.0657949347499315,0.03267241654737109,0.034666170408847216,3.0,0.0,361,361,0.0
2019-09-14 07:45,0.05428033853380061,0.06567195979205452,0.03261859940520568,0.03460773707495928,3.0,0.0,361,361,0.0
2019-09-14 07:50,0.054182253136575625,0.06554943286368632,0.03256502207749782,0.034549533868484215,3.0,0.0,361,361,0.0
2019-09-14 07:55,0.05408456115119361,0.06542735405295033,0.03251168616425118,0.034491561773332624,3.0,0.0,361,361,0.0
2019-09-14 08:00,0.053987263689250276,0.065305723496776,0.032458593343210405,0.03443382181717277,3.0,0.0,361,361,0.0
2019-09-14 08:05,0.0538903619503264,0.06518454138356039,0.03240574537655194,0.034376315074328936,3.0,0.0,361,361,0.0
2019-09-14 08:10,0.053793857229277466,0.06506380795612476,0.03235314411853994,0.03431904266901799,3.0,0.0,361,361,0.0
2019-09-14 08:15,0.05369775092458765,0.06494352351501563,0.032300791524349476,0.03426200577898177,3.0,0.0,361,361,0.0
2019-09-14 08:20,0.053602044548015176,0.06482368842220713,0.03224868966031715,0.03420520563958804,3.0,0.0,361,361,0.0
2019-09-14 08:25,0.05350673973581984,0.06470430310527735,0.03219684071595915,0.03414864354848986,3.0,0.0,361,361,0.0
2019-09-14 08:30,0.05341183826195721,0.06458536806214844,0.03214524701820999,0.03409232087095873,3.0,0.0,361,361,0.0
2019-09-14 08:35,0.05331734205375002,0.06446688386650483,0.032093911048496813,0.034036239046040084,3.0,0.0,361,361,0.0
2019-09-14 08:40,0.05322325321073857,0.06434885117403685,0.03204283546350662,0.033980399593726916,3.0,0.0,361,361,0.0
2019-09-14 08:45,0.05312957402769433,0.06423127072970304,0.03199202312087469,0.03392480412341563,3.0,0.0,361,361,0.0
2019-09-14 08:50,0.053036307023219785,0.06411414337627284,0.031941477111618176,0.03386945434400857,3.0,0.0,361,361,0.0
2019-09-14 08:55,0.05294345497607768,0.06399747006450696,0.03189120080214377,0.033814352076185404,3.0,0.0,361,361,0.0
2019-09-14 09:00,0.05285102097263347,0.06388125186549201,0.031841197890466896,0.033759499267619876,3.0,0.0,361,361,0.0
2019-09-14 09:05,0.05275900847109754,0.06376548998589514,0.031791472484832474,0.03370489801236394,3.0,0.0,361,361,0.0
2019-09-14 09:10,0.05266742139301528,0.06365018578735408,0.03174202922080539,0.03365055057647018,3.0,0.0,361,361,0.0
2019-09-14 09:15,0.05257626426390886,0.06353534081209815,0.0316928734540456,0.033596459433784434,3.0,0.0,361,361,0.0
2019-09-14 09:20,0.052485542461814375,0.06342095681896641,0.03164401164999513,0.03354262732109019,3.0,0.0,361,361,0.0
2019-09-14 09:25,0.05239526278675956,0.06330703584101115,0.03159545227295557,0.0334890573423285,3.0,0.0,361,361,0.0
2019-09-14 09:30,0.05230543347730216,0.06319358027522544,0.031547203778277,0.033435753059765,3.0,0.0,361,361,0.0
2019-09-14 09:35,0.05221606170428719,0.06308059290443185,0.03149927124005325,0.03338271828506399,3.0,0.0,361,361,0.0
2019-09-14 09:40,0.05212715191559784,0.06296807676905915,0.031451656607592395,0.03332995677395945,3.0,0.0,361,361,0.0
2019-09-14 09:45,0.05203870565486011,0.06285603496582384,0.03140435930656461,0.03327747199656632,3.0,0.0,361,361,0.0
2019-09-14 09:50,0.05195072187854622,0.06274447044156681,0.03135737674175326,0.03322526697512069,3.0,0.0,361,361,0.0
2019-09-14 09:55,0.05186319738744669,0.06263338581346876,0.03131070471846271,0.0331733441750334,3.0,0.0,361,361,0.0
2019-09-14 10:00,0.051776127246785604,0.06252278322696056,0.03126433779549547,0.033121705437923185,3.0,0.0,361,361,0.0
2019-09-14 10:05,0.05168950515855036,0.06241266425269266,0.03121826958016143,0.033070351947440166,3.0,0.0,361,361,0.0
2019-09-14 10:10,0.05160332377980294,0.062303029819297,0.031172492974070244,0.03301928422040204,3.0,0.0,361,361,0.0
2019-09-14 10:15,0.051517574990378776,0.062193880176836795,0.03112700037712744,0.032968502117160514,3.0,0.0,361,361,0.0
2019-09-14 10:20,0.051432250115944725,0.062085214885427814,0.03108178385606044,0.03291800486626105,3.0,0.0,361,361,0.0
2019-09-14 10:25,0.05134734011259666,0.0619770328237957,0.031036835282878567,0.03286779109940616,3.0,0.0,361,361,0.0
2019-09-14 10:30,0.0512628357186582,0.061869332213106365,0.030992146447885862,0.032817858893515336,3.0,0.0,361,361,0.0
2019-09-14 10:35,0.05117872757865014,0.06176211065207553,0.03094770915119347,0.0327682058173223,3.0,0.0,361,361,0.0
2019-09-14 10:40,0.05109500634372469,0.061655365160023505,0.0309035152761031,0.03271882898048488,3.0,0.0,361,361,0.0
2019-09-14 10:45,0.05101166275224846,0.06154909222514521,0.03085955684723923,0.032669725083624104,3.0,0.0,361,361,0.0
2019-09-14 10:50,0.05092868769368167,0.0614432878557982,0.030815826075884626,0.03262089046807037,3.0,0.0,361,361,0.0
