time,water_depth_basin1,water_depth_basin2,orifice_setting,rain,forecast_low,forecast_high,forecast_int,overflow_duration_basin1,overflow_duration_basin2
2019-09-15 18:00,0.10057951070802137,0.3816387179587827,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 19:00,0.09296435101411138,0.34839050093697094,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 20:00,0.08640909434441398,0.3132846102050459,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 21:00,0.08417901895659337,0.2769990607830198,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 22:00,0.08315655595666373,0.240494092185931,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-15 23:00,0.08220582378915876,0.2051675189656322,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 00:00,0.08032344523159629,0.17292617107725777,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 01:00,0.07817722648915834,0.14589217370590865,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 02:00,0.07612793846797708,0.1254207173277033,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 03:00,0.07417101045361682,0.11106294162597775,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 04:00,0.07230103819577959,0.10096583400694537,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 05:00,0.07051266034031915,0.09331122745729829,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 06:00,0.06880081942618754,0.087020353436298,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 07:00,0.06716082249988353,0.08159332957763783,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 08:00,0.06558833651709722,0.07805419230504189,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 09:00,0.06407936380602784,0.07725853923193157,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 10:00,0.06263021495592905,0.07654034372022685,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 11:00,0.06123747942561118,0.07565151143558914,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 12:00,0.05989800041911507,0.07392808507204007,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 13:00,0.05860885169582067,0.0722487404902435,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 14:00,0.05736731718276899,0.07063257000596265,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 15:00,0.05617087244293055,0.0690773778317285,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 16:00,0.05501716796107674,0.06758026204103695,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 17:00,0.05390401420538567,0.06613825700495833,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 18:00,0.05282936820898201,0.06474851638373837,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 19:00,0.051791321484081713,0.06340835949786765,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 20:00,0.05078808911488761,0.062115275737314055,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 21:00,0.04981799989701094,0.0608669165781061,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 22:00,0.04887948740813094,0.059661084489742,3.0,0.0,61,61,0.0,22.663888888888888,24.041666666666668
2019-09-16 23:00,0.047971081908872226,0.05849572162168228,3.0,0.0,49,59,0.09523714285714283,22.663888888888888,24.041666666666668
