time,water_depth_basin1,water_depth_basin2,orifice_setting,rain,forecast_low,forecast_high,forecast_int
2019-09-16 15:00,1.3539207515630594,0.07098599745557399,2.25,0.0,361,361,0.0
2019-09-16 16:00,1.3447739460707895,0.06957471767594152,2.25,0.0,361,361,0.0
2019-09-16 17:00,1.3353263334797802,0.06821491874201542,2.25,0.0,361,361,0.0
2019-09-16 18:00,1.325589804320416,0.06690393543273503,2.25,0.0,319,389,0.09523714285714283
2019-09-16 19:00,1.3155752283432742,0.06563925112308033,2.25,0.0,265,323,0.028578857142857142
2019-09-16 20:00,1.3052925407247848,0.06441850546927928,2.25,0.0,211,257,0.028578857142857142
2019-09-16 21:00,1.294750818706276,0.06323948801240153,2.25,0.0,157,191,0.028578857142857142
2019-09-16 22:00,1.283958349811018,0.06210012819220319,2.25,0.0,103,125,0.028578857142857142
2019-09-16 23:00,1.2729226926228694,0.060998484962152086,2.25,0.0,49,59,0.028578857142857142
2019-09-17 00:00,1.2618318980148129,0.06291199070229612,2.25,0.6332999999999913,0,0,0.012653793103448278
2019-09-17 01:00,1.2556519184665296,0.071738926215555,2.25,0.3669599999999775,87,107,0.044459999999999986
2019-09-17 02:00,1.249402166914938,0.07290065621805827,2.25,0.0,33,41,0.044459999999999986
2019-09-17 03:00,1.2435760391628548,0.07875605140348828,2.25,0.4001399999999933,73,89,0.020881791044776197
2019-09-17 04:00,1.2389794945183552,0.08108043373727014,2.25,0.0,19,23,0.020881791044776197
2019-09-17 05:00,1.2359588759462645,0.09812200012182962,2.25,1.2995400000000643,0,0,0.01577494736842106
2019-09-17 06:00,1.2473105308200918,0.18325346246751792,2.25,1.2043199999999956,0,0,0.008408571428571425
2019-09-17 07:00,1.261783946286931,0.23179482255509137,2.25,0.29429999999995005,361,361,0.0
2019-09-17 08:00,1.2748981729060016,0.256596980578942,2.25,0.0,361,361,0.0
2019-09-17 09:00,1.2858365224250068,0.26634502060406057,2.25,0.0,361,361,0.0
2019-09-17 10:00,1.2948366886839036,0.26629397250991704,2.25,0.0,361,361,0.0
